item_name,date,quantity_sold
Aspirin 325mg (N02BA),2015-10-20,2
Aspirin 325mg (N02BA),2015-10-21,3
Aspirin 325mg (N02BA),2015-10-23,10
Aspirin 325mg (N02BA),2015-10-24,9
Aspirin 325mg (N02BA),2015-10-25,3
Aspirin 325mg (N02BA),2015-10-26,8
Aspirin 325mg (N02BA),2015-10-27,8
Aspirin 325mg (N02BA),2015-10-28,1
Aspirin 325mg (N02BA),2015-10-29,1
Aspirin 325mg (N02BA),2015-10-30,3
Aspirin 325mg (N02BA),2015-10-31,8
Aspirin 325mg (N02BA),2015-11-01,6
Aspirin 325mg (N02BA),2015-11-02,4
Aspirin 325mg (N02BA),2015-11-03,4
Aspirin 325mg (N02BA),2015-11-04,3
Aspirin 325mg (N02BA),2015-11-05,7
Aspirin 325mg (N02BA),2015-11-06,4
Aspirin 325mg (N02BA),2015-11-07,5
Aspirin 325mg (N02BA),2015-11-08,7
Aspirin 325mg (N02BA),2015-11-09,4
Aspirin 325mg (N02BA),2015-11-10,10
Aspirin 325mg (N02BA),2015-11-11,7
Aspirin 325mg (N02BA),2015-11-12,6
Aspirin 325mg (N02BA),2015-11-13,2
Aspirin 325mg (N02BA),2015-11-14,4
Aspirin 325mg (N02BA),2015-11-15,9
Aspirin 325mg (N02BA),2015-11-16,6
Aspirin 325mg (N02BA),2015-11-17,5
Aspirin 325mg (N02BA),2015-11-18,6
Aspirin 325mg (N02BA),2015-11-19,2
Aspirin 325mg (N02BA),2015-11-20,4
Aspirin 325mg (N02BA),2015-11-21,5
Aspirin 325mg (N02BA),2015-11-22,3
Aspirin 325mg (N02BA),2015-11-23,5
Aspirin 325mg (N02BA),2015-11-24,6
Aspirin 325mg (N02BA),2015-11-25,3
Aspirin 325mg (N02BA),2015-11-26,2
Aspirin 325mg (N02BA),2015-11-27,2
Aspirin 325mg (N02BA),2015-11-28,4
Aspirin 325mg (N02BA),2015-11-29,6
Aspirin 325mg (N02BA),2015-11-30,5
Aspirin 325mg (N02BA),2015-12-01,6
Aspirin 325mg (N02BA),2015-12-02,2
Aspirin 325mg (N02BA),2015-12-03,6
Aspirin 325mg (N02BA),2015-12-04,5
Aspirin 325mg (N02BA),2015-12-05,2
Aspirin 325mg (N02BA),2015-12-06,3
Aspirin 325mg (N02BA),2015-12-07,2
Aspirin 325mg (N02BA),2015-12-08,2
Aspirin 325mg (N02BA),2015-12-09,7
Aspirin 325mg (N02BA),2015-12-10,16
Aspirin 325mg (N02BA),2015-12-11,3
Aspirin 325mg (N02BA),2015-12-12,3
Aspirin 325mg (N02BA),2015-12-13,7
Aspirin 325mg (N02BA),2015-12-14,7
Aspirin 325mg (N02BA),2015-12-15,5
Aspirin 325mg (N02BA),2015-12-16,4
Aspirin 325mg (N02BA),2015-12-17,3
Aspirin 325mg (N02BA),2015-12-18,4
Aspirin 325mg (N02BA),2015-12-20,2
Aspirin 325mg (N02BA),2015-12-21,2
Aspirin 325mg (N02BA),2015-12-22,5
Aspirin 325mg (N02BA),2015-12-23,2
Aspirin 325mg (N02BA),2015-12-24,5
Aspirin 325mg (N02BA),2015-12-25,2
Aspirin 325mg (N02BA),2015-12-26,5
Aspirin 325mg (N02BA),2015-12-27,5
Aspirin 325mg (N02BA),2015-12-28,9
Aspirin 325mg (N02BA),2015-12-29,2
Aspirin 325mg (N02BA),2015-12-30,2
Aspirin 325mg (N02BA),2015-12-31,8
Aspirin 325mg (N02BA),2016-01-02,1
Aspirin 325mg (N02BA),2016-01-03,2
Aspirin 325mg (N02BA),2016-01-04,6
Aspirin 325mg (N02BA),2016-01-05,5
Aspirin 325mg (N02BA),2016-01-06,6
Aspirin 325mg (N02BA),2016-01-08,8
Aspirin 325mg (N02BA),2016-01-09,5
Aspirin 325mg (N02BA),2016-01-10,12
Aspirin 325mg (N02BA),2016-01-11,7
Aspirin 325mg (N02BA),2016-01-12,12
Aspirin 325mg (N02BA),2016-01-13,5
Aspirin 325mg (N02BA),2016-01-14,6
Aspirin 325mg (N02BA),2016-01-15,11
Aspirin 325mg (N02BA),2016-01-16,6
Aspirin 325mg (N02BA),2016-01-17,4
Aspirin 325mg (N02BA),2016-01-18,4
Aspirin 325mg (N02BA),2016-01-19,6
Aspirin 325mg (N02BA),2016-01-20,3
Aspirin 325mg (N02BA),2016-01-21,1
Aspirin 325mg (N02BA),2016-01-22,7
Aspirin 325mg (N02BA),2016-01-23,7
Aspirin 325mg (N02BA),2016-01-24,11
Aspirin 325mg (N02BA),2016-01-25,4
Aspirin 325mg (N02BA),2016-01-26,8
Aspirin 325mg (N02BA),2016-01-27,3
Aspirin 325mg (N02BA),2016-01-28,4
Aspirin 325mg (N02BA),2016-01-29,9
Aspirin 325mg (N02BA),2016-01-30,5
Aspirin 325mg (N02BA),2016-01-31,4
Aspirin 325mg (N02BA),2016-02-01,7
Aspirin 325mg (N02BA),2016-02-02,1
Aspirin 325mg (N02BA),2016-02-03,12
Aspirin 325mg (N02BA),2016-02-04,4
Aspirin 325mg (N02BA),2016-02-05,3
Aspirin 325mg (N02BA),2016-02-06,3
Aspirin 325mg (N02BA),2016-02-07,4
Aspirin 325mg (N02BA),2016-02-08,6
Aspirin 325mg (N02BA),2016-02-09,4
Aspirin 325mg (N02BA),2016-02-10,7
Aspirin 325mg (N02BA),2016-02-11,3
Aspirin 325mg (N02BA),2016-02-12,8
Aspirin 325mg (N02BA),2016-02-13,5
Aspirin 325mg (N02BA),2016-02-14,4
Aspirin 325mg (N02BA),2016-02-15,5
Aspirin 325mg (N02BA),2016-02-16,3
Aspirin 325mg (N02BA),2016-02-17,4
Aspirin 325mg (N02BA),2016-02-18,4
Aspirin 325mg (N02BA),2016-02-19,4
Aspirin 325mg (N02BA),2016-02-20,4
Aspirin 325mg (N02BA),2016-02-22,3
Aspirin 325mg (N02BA),2016-02-23,3
Aspirin 325mg (N02BA),2016-02-24,2
Aspirin 325mg (N02BA),2016-02-25,5
Aspirin 325mg (N02BA),2016-02-26,4
Aspirin 325mg (N02BA),2016-02-27,7
Aspirin 325mg (N02BA),2016-02-28,10
Aspirin 325mg (N02BA),2016-02-29,4
Aspirin 325mg (N02BA),2016-03-01,2
Aspirin 325mg (N02BA),2016-03-02,5
Aspirin 325mg (N02BA),2016-03-03,5
Aspirin 325mg (N02BA),2016-03-04,4
Aspirin 325mg (N02BA),2016-03-05,8
Aspirin 325mg (N02BA),2016-03-06,5
Aspirin 325mg (N02BA),2016-03-07,4
Aspirin 325mg (N02BA),2016-03-08,3
Aspirin 325mg (N02BA),2016-03-09,7
Aspirin 325mg (N02BA),2016-03-10,2
Aspirin 325mg (N02BA),2016-03-11,6
Aspirin 325mg (N02BA),2016-03-12,1
Aspirin 325mg (N02BA),2016-03-13,2
Aspirin 325mg (N02BA),2016-03-14,10
Aspirin 325mg (N02BA),2016-03-15,2
Aspirin 325mg (N02BA),2016-03-16,6
Aspirin 325mg (N02BA),2016-03-17,5
Aspirin 325mg (N02BA),2016-03-18,5
Aspirin 325mg (N02BA),2016-03-19,3
Aspirin 325mg (N02BA),2016-03-20,2
Aspirin 325mg (N02BA),2016-03-21,6
Aspirin 325mg (N02BA),2016-03-22,5
Aspirin 325mg (N02BA),2016-03-23,6
Aspirin 325mg (N02BA),2016-03-24,3
Aspirin 325mg (N02BA),2016-03-25,4
Aspirin 325mg (N02BA),2016-03-26,8
Aspirin 325mg (N02BA),2016-03-27,14
Aspirin 325mg (N02BA),2016-03-28,2
Aspirin 325mg (N02BA),2016-03-29,3
Aspirin 325mg (N02BA),2016-03-30,7
Aspirin 325mg (N02BA),2016-03-31,3
Aspirin 325mg (N02BA),2016-04-01,3
Aspirin 325mg (N02BA),2016-04-02,7
Aspirin 325mg (N02BA),2016-04-03,5
Aspirin 325mg (N02BA),2016-04-04,5
Aspirin 325mg (N02BA),2016-04-05,4
Aspirin 325mg (N02BA),2016-04-06,2
Aspirin 325mg (N02BA),2016-04-07,4
Aspirin 325mg (N02BA),2016-04-08,5
Aspirin 325mg (N02BA),2016-04-09,3
Aspirin 325mg (N02BA),2016-04-10,5
Aspirin 325mg (N02BA),2016-04-11,3
Aspirin 325mg (N02BA),2016-04-12,6
Aspirin 325mg (N02BA),2016-04-13,3
Aspirin 325mg (N02BA),2016-04-14,8
Aspirin 325mg (N02BA),2016-04-15,3
Aspirin 325mg (N02BA),2016-04-16,5
Aspirin 325mg (N02BA),2016-04-17,3
Aspirin 325mg (N02BA),2016-04-18,5
Aspirin 325mg (N02BA),2016-04-19,8
Aspirin 325mg (N02BA),2016-04-20,2
Aspirin 325mg (N02BA),2016-04-21,3
Aspirin 325mg (N02BA),2016-04-22,4
Aspirin 325mg (N02BA),2016-04-23,8
Aspirin 325mg (N02BA),2016-04-24,6
Aspirin 325mg (N02BA),2016-04-25,7
Aspirin 325mg (N02BA),2016-04-26,7
Aspirin 325mg (N02BA),2016-04-27,7
Aspirin 325mg (N02BA),2016-04-28,6
Aspirin 325mg (N02BA),2016-04-29,2
Aspirin 325mg (N02BA),2016-04-30,7
Aspirin 325mg (N02BA),2016-05-02,1
Aspirin 325mg (N02BA),2016-05-03,3
Aspirin 325mg (N02BA),2016-05-04,5
Aspirin 325mg (N02BA),2016-05-05,6
Aspirin 325mg (N02BA),2016-05-06,1
Aspirin 325mg (N02BA),2016-05-07,4
Aspirin 325mg (N02BA),2016-05-08,1
Aspirin 325mg (N02BA),2016-05-09,5
Aspirin 325mg (N02BA),2016-05-10,7
Aspirin 325mg (N02BA),2016-05-11,4
Aspirin 325mg (N02BA),2016-05-12,8
Aspirin 325mg (N02BA),2016-05-13,3
Aspirin 325mg (N02BA),2016-05-14,6
Aspirin 325mg (N02BA),2016-05-15,1
Aspirin 325mg (N02BA),2016-05-16,2
Aspirin 325mg (N02BA),2016-05-17,7
Aspirin 325mg (N02BA),2016-05-18,5
Aspirin 325mg (N02BA),2016-05-19,2
Aspirin 325mg (N02BA),2016-05-20,3
Aspirin 325mg (N02BA),2016-05-21,5
Aspirin 325mg (N02BA),2016-05-22,9
Aspirin 325mg (N02BA),2016-05-23,5
Aspirin 325mg (N02BA),2016-05-24,4
Aspirin 325mg (N02BA),2016-05-25,6
Aspirin 325mg (N02BA),2016-05-26,5
Aspirin 325mg (N02BA),2016-05-27,5
Aspirin 325mg (N02BA),2016-05-28,3
Aspirin 325mg (N02BA),2016-05-29,6
Aspirin 325mg (N02BA),2016-05-30,4
Aspirin 325mg (N02BA),2016-05-31,4
Aspirin 325mg (N02BA),2016-06-01,2
Aspirin 325mg (N02BA),2016-06-02,1
Aspirin 325mg (N02BA),2016-06-03,4
Aspirin 325mg (N02BA),2016-06-04,3
Aspirin 325mg (N02BA),2016-06-05,4
Aspirin 325mg (N02BA),2016-06-06,4
Aspirin 325mg (N02BA),2016-06-07,4
Aspirin 325mg (N02BA),2016-06-08,6
Aspirin 325mg (N02BA),2016-06-09,2
Aspirin 325mg (N02BA),2016-06-10,4
Aspirin 325mg (N02BA),2016-06-11,2
Aspirin 325mg (N02BA),2016-06-12,3
Aspirin 325mg (N02BA),2016-06-13,1
Aspirin 325mg (N02BA),2016-06-14,6
Aspirin 325mg (N02BA),2016-06-15,7
Aspirin 325mg (N02BA),2016-06-16,1
Aspirin 325mg (N02BA),2016-06-17,4
Aspirin 325mg (N02BA),2016-06-18,6
Aspirin 325mg (N02BA),2016-06-19,3
Aspirin 325mg (N02BA),2016-06-20,6
Aspirin 325mg (N02BA),2016-06-21,9
Aspirin 325mg (N02BA),2016-06-22,2
Aspirin 325mg (N02BA),2016-06-23,2
Aspirin 325mg (N02BA),2016-06-24,3
Aspirin 325mg (N02BA),2016-06-25,8
Aspirin 325mg (N02BA),2016-06-26,2
Aspirin 325mg (N02BA),2016-06-27,5
Aspirin 325mg (N02BA),2016-06-28,2
Aspirin 325mg (N02BA),2016-06-29,6
Aspirin 325mg (N02BA),2016-06-30,3
Aspirin 325mg (N02BA),2016-07-01,6
Aspirin 325mg (N02BA),2016-07-02,6
Aspirin 325mg (N02BA),2016-07-03,5
Aspirin 325mg (N02BA),2016-07-04,1
Aspirin 325mg (N02BA),2016-07-05,2
Aspirin 325mg (N02BA),2016-07-06,5
Aspirin 325mg (N02BA),2016-07-07,1
Aspirin 325mg (N02BA),2016-07-08,9
Aspirin 325mg (N02BA),2016-07-09,4
Aspirin 325mg (N02BA),2016-07-10,4
Aspirin 325mg (N02BA),2016-07-11,3
Aspirin 325mg (N02BA),2016-07-12,4
Aspirin 325mg (N02BA),2016-07-13,5
Aspirin 325mg (N02BA),2016-07-14,5
Aspirin 325mg (N02BA),2016-07-15,2
Aspirin 325mg (N02BA),2016-07-16,3
Aspirin 325mg (N02BA),2016-07-17,3
Aspirin 325mg (N02BA),2016-07-18,8
Aspirin 325mg (N02BA),2016-07-19,6
Aspirin 325mg (N02BA),2016-07-20,7
Aspirin 325mg (N02BA),2016-07-21,4
Aspirin 325mg (N02BA),2016-07-22,7
Aspirin 325mg (N02BA),2016-07-23,2
Aspirin 325mg (N02BA),2016-07-24,4
Aspirin 325mg (N02BA),2016-07-25,7
Aspirin 325mg (N02BA),2016-07-26,1
Aspirin 325mg (N02BA),2016-07-27,4
Aspirin 325mg (N02BA),2016-07-28,4
Aspirin 325mg (N02BA),2016-07-29,6
Aspirin 325mg (N02BA),2016-07-30,4
Aspirin 325mg (N02BA),2016-07-31,4
Aspirin 325mg (N02BA),2016-08-01,5
Aspirin 325mg (N02BA),2016-08-02,5
Aspirin 325mg (N02BA),2016-08-03,4
Aspirin 325mg (N02BA),2016-08-04,2
Aspirin 325mg (N02BA),2016-08-05,4
Aspirin 325mg (N02BA),2016-08-06,5
Aspirin 325mg (N02BA),2016-08-07,8
Aspirin 325mg (N02BA),2016-08-08,6
Aspirin 325mg (N02BA),2016-08-09,7
Aspirin 325mg (N02BA),2016-08-10,7
Aspirin 325mg (N02BA),2016-08-12,6
Aspirin 325mg (N02BA),2016-08-13,5
Aspirin 325mg (N02BA),2016-08-14,4
Aspirin 325mg (N02BA),2016-08-15,2
Aspirin 325mg (N02BA),2016-08-16,3
Aspirin 325mg (N02BA),2016-08-17,4
Aspirin 325mg (N02BA),2016-08-18,4
Aspirin 325mg (N02BA),2016-08-19,1
Aspirin 325mg (N02BA),2016-08-20,6
Aspirin 325mg (N02BA),2016-08-21,7
Aspirin 325mg (N02BA),2016-08-23,4
Aspirin 325mg (N02BA),2016-08-24,8
Aspirin 325mg (N02BA),2016-08-25,8
Aspirin 325mg (N02BA),2016-08-26,2
Aspirin 325mg (N02BA),2016-08-27,1
Aspirin 325mg (N02BA),2016-08-28,6
Aspirin 325mg (N02BA),2016-08-29,2
Aspirin 325mg (N02BA),2016-08-30,2
Aspirin 325mg (N02BA),2016-08-31,5
Aspirin 325mg (N02BA),2016-09-01,5
Aspirin 325mg (N02BA),2016-09-02,5
Aspirin 325mg (N02BA),2016-09-03,6
Aspirin 325mg (N02BA),2016-09-05,2
Aspirin 325mg (N02BA),2016-09-06,1
Aspirin 325mg (N02BA),2016-09-07,3
Aspirin 325mg (N02BA),2016-09-08,4
Aspirin 325mg (N02BA),2016-09-09,3
Aspirin 325mg (N02BA),2016-09-10,10
Aspirin 325mg (N02BA),2016-09-11,7
Aspirin 325mg (N02BA),2016-09-12,4
Aspirin 325mg (N02BA),2016-09-13,4
Aspirin 325mg (N02BA),2016-09-14,2
Aspirin 325mg (N02BA),2016-09-15,2
Aspirin 325mg (N02BA),2016-09-16,4
Aspirin 325mg (N02BA),2016-09-17,2
Aspirin 325mg (N02BA),2016-09-18,2
Aspirin 325mg (N02BA),2016-09-19,2
Aspirin 325mg (N02BA),2016-09-20,3
Aspirin 325mg (N02BA),2016-09-21,3
Aspirin 325mg (N02BA),2016-09-22,2
Aspirin 325mg (N02BA),2016-09-23,6
Aspirin 325mg (N02BA),2016-09-24,6
Aspirin 325mg (N02BA),2016-09-25,3
Aspirin 325mg (N02BA),2016-09-26,4
Aspirin 325mg (N02BA),2016-09-27,7
Aspirin 325mg (N02BA),2016-09-28,5
Aspirin 325mg (N02BA),2016-09-29,4
Aspirin 325mg (N02BA),2016-09-30,3
Aspirin 325mg (N02BA),2016-10-01,1
Aspirin 325mg (N02BA),2016-10-02,10
Aspirin 325mg (N02BA),2016-10-03,3
Aspirin 325mg (N02BA),2016-10-04,6
Aspirin 325mg (N02BA),2016-10-05,4
Aspirin 325mg (N02BA),2016-10-06,6
Aspirin 325mg (N02BA),2016-10-07,6
Aspirin 325mg (N02BA),2016-10-08,5
Aspirin 325mg (N02BA),2016-10-09,6
Aspirin 325mg (N02BA),2016-10-10,5
Aspirin 325mg (N02BA),2016-10-11,12
Aspirin 325mg (N02BA),2016-10-12,2
Aspirin 325mg (N02BA),2016-10-13,3
Aspirin 325mg (N02BA),2016-10-14,3
Aspirin 325mg (N02BA),2016-10-15,3
Aspirin 325mg (N02BA),2016-10-16,10
Aspirin 325mg (N02BA),2016-10-17,5
Aspirin 325mg (N02BA),2016-10-18,9
Aspirin 325mg (N02BA),2016-10-19,5
Aspirin 325mg (N02BA),2016-10-20,6
Aspirin 325mg (N02BA),2016-10-22,4
Aspirin 325mg (N02BA),2016-10-23,4
Aspirin 325mg (N02BA),2016-10-24,8
Aspirin 325mg (N02BA),2016-10-25,5
Aspirin 325mg (N02BA),2016-10-26,6
Aspirin 325mg (N02BA),2016-10-27,3
Aspirin 325mg (N02BA),2016-10-28,6
Aspirin 325mg (N02BA),2016-10-29,6
Aspirin 325mg (N02BA),2016-10-30,6
Aspirin 325mg (N02BA),2016-10-31,3
Aspirin 325mg (N02BA),2016-11-01,4
Aspirin 325mg (N02BA),2016-11-02,4
Aspirin 325mg (N02BA),2016-11-03,3
Aspirin 325mg (N02BA),2016-11-04,4
Aspirin 325mg (N02BA),2016-11-05,6
Aspirin 325mg (N02BA),2016-11-06,3
Aspirin 325mg (N02BA),2016-11-07,6
Aspirin 325mg (N02BA),2016-11-08,8
Aspirin 325mg (N02BA),2016-11-09,1
Aspirin 325mg (N02BA),2016-11-10,7
Aspirin 325mg (N02BA),2016-11-11,4
Aspirin 325mg (N02BA),2016-11-12,7
Aspirin 325mg (N02BA),2016-11-13,4
Aspirin 325mg (N02BA),2016-11-14,4
Aspirin 325mg (N02BA),2016-11-15,4
Aspirin 325mg (N02BA),2016-11-16,4
Aspirin 325mg (N02BA),2016-11-17,6
Aspirin 325mg (N02BA),2016-11-18,6
Aspirin 325mg (N02BA),2016-11-19,4
Aspirin 325mg (N02BA),2016-11-20,5
Aspirin 325mg (N02BA),2016-11-21,5
Aspirin 325mg (N02BA),2016-11-22,1
Aspirin 325mg (N02BA),2016-11-23,4
Aspirin 325mg (N02BA),2016-11-24,6
Aspirin 325mg (N02BA),2016-11-25,7
Aspirin 325mg (N02BA),2016-11-26,4
Aspirin 325mg (N02BA),2016-11-27,4
Aspirin 325mg (N02BA),2016-11-28,2
Aspirin 325mg (N02BA),2016-11-29,3
Aspirin 325mg (N02BA),2016-11-30,4
Aspirin 325mg (N02BA),2016-12-01,2
Aspirin 325mg (N02BA),2016-12-02,3
Aspirin 325mg (N02BA),2016-12-03,3
Aspirin 325mg (N02BA),2016-12-04,3
Aspirin 325mg (N02BA),2016-12-05,4
Aspirin 325mg (N02BA),2016-12-06,4
Aspirin 325mg (N02BA),2016-12-07,2
Aspirin 325mg (N02BA),2016-12-08,5
Aspirin 325mg (N02BA),2016-12-09,4
Aspirin 325mg (N02BA),2016-12-10,10
Aspirin 325mg (N02BA),2016-12-11,9
Aspirin 325mg (N02BA),2016-12-12,3
Aspirin 325mg (N02BA),2016-12-13,5
Aspirin 325mg (N02BA),2016-12-14,6
Aspirin 325mg (N02BA),2016-12-15,1
Aspirin 325mg (N02BA),2016-12-16,2
Aspirin 325mg (N02BA),2016-12-17,4
Aspirin 325mg (N02BA),2016-12-18,4
Aspirin 325mg (N02BA),2016-12-20,4
Aspirin 325mg (N02BA),2016-12-22,4
Aspirin 325mg (N02BA),2016-12-23,1
Aspirin 325mg (N02BA),2016-12-24,4
Aspirin 325mg (N02BA),2016-12-25,6
Aspirin 325mg (N02BA),2016-12-26,2
Aspirin 325mg (N02BA),2016-12-28,6
Aspirin 325mg (N02BA),2016-12-29,6
Aspirin 325mg (N02BA),2016-12-30,7
Aspirin 325mg (N02BA),2016-12-31,7
Aspirin 325mg (N02BA),2017-01-01,2
Aspirin 325mg (N02BA),2017-01-02,1
Aspirin 325mg (N02BA),2017-01-03,5
Aspirin 325mg (N02BA),2017-01-04,6
Aspirin 325mg (N02BA),2017-01-05,5
Aspirin 325mg (N02BA),2017-01-06,6
Aspirin 325mg (N02BA),2017-01-07,6
Aspirin 325mg (N02BA),2017-01-08,5
Aspirin 325mg (N02BA),2017-01-09,3
Aspirin 325mg (N02BA),2017-01-10,13
Aspirin 325mg (N02BA),2017-01-11,9
Aspirin 325mg (N02BA),2017-01-12,9
Aspirin 325mg (N02BA),2017-01-13,10
Aspirin 325mg (N02BA),2017-01-14,8
Aspirin 325mg (N02BA),2017-01-15,9
Aspirin 325mg (N02BA),2017-01-16,8
Aspirin 325mg (N02BA),2017-01-17,5
Aspirin 325mg (N02BA),2017-01-18,6
Aspirin 325mg (N02BA),2017-01-19,8
Aspirin 325mg (N02BA),2017-01-20,4
Aspirin 325mg (N02BA),2017-01-21,5
Aspirin 325mg (N02BA),2017-01-22,5
Aspirin 325mg (N02BA),2017-01-23,6
Aspirin 325mg (N02BA),2017-01-24,11
Aspirin 325mg (N02BA),2017-01-25,8
Aspirin 325mg (N02BA),2017-01-26,7
Aspirin 325mg (N02BA),2017-01-27,5
Aspirin 325mg (N02BA),2017-01-28,2
Aspirin 325mg (N02BA),2017-01-29,5
Aspirin 325mg (N02BA),2017-01-30,7
Aspirin 325mg (N02BA),2017-01-31,3
Aspirin 325mg (N02BA),2017-02-01,6
Aspirin 325mg (N02BA),2017-02-02,6
Aspirin 325mg (N02BA),2017-02-03,9
Aspirin 325mg (N02BA),2017-02-04,4
Aspirin 325mg (N02BA),2017-02-05,5
Aspirin 325mg (N02BA),2017-02-06,4
Aspirin 325mg (N02BA),2017-02-07,4
Aspirin 325mg (N02BA),2017-02-08,4
Aspirin 325mg (N02BA),2017-02-09,4
Aspirin 325mg (N02BA),2017-02-10,5
Aspirin 325mg (N02BA),2017-02-11,5
Aspirin 325mg (N02BA),2017-02-12,8
Aspirin 325mg (N02BA),2017-02-14,2
Aspirin 325mg (N02BA),2017-02-15,2
Aspirin 325mg (N02BA),2017-02-16,1
Aspirin 325mg (N02BA),2017-02-17,2
Aspirin 325mg (N02BA),2017-02-18,2
Aspirin 325mg (N02BA),2017-02-19,2
Aspirin 325mg (N02BA),2017-02-20,4
Aspirin 325mg (N02BA),2017-02-21,4
Aspirin 325mg (N02BA),2017-02-22,7
Aspirin 325mg (N02BA),2017-02-23,4
Aspirin 325mg (N02BA),2017-02-24,4
Aspirin 325mg (N02BA),2017-02-25,5
Aspirin 325mg (N02BA),2017-02-26,3
Aspirin 325mg (N02BA),2017-02-27,7
Aspirin 325mg (N02BA),2017-02-28,8
Aspirin 325mg (N02BA),2017-03-01,5
Aspirin 325mg (N02BA),2017-03-02,3
Aspirin 325mg (N02BA),2017-03-03,4
Aspirin 325mg (N02BA),2017-03-04,3
Aspirin 325mg (N02BA),2017-03-05,5
Aspirin 325mg (N02BA),2017-03-06,1
Aspirin 325mg (N02BA),2017-03-07,6
Aspirin 325mg (N02BA),2017-03-09,6
Aspirin 325mg (N02BA),2017-03-10,5
Aspirin 325mg (N02BA),2017-03-11,6
Aspirin 325mg (N02BA),2017-03-12,2
Aspirin 325mg (N02BA),2017-03-13,3
Aspirin 325mg (N02BA),2017-03-14,3
Aspirin 325mg (N02BA),2017-03-15,2
Aspirin 325mg (N02BA),2017-03-16,5
Aspirin 325mg (N02BA),2017-03-18,4
Aspirin 325mg (N02BA),2017-03-19,2
Aspirin 325mg (N02BA),2017-03-20,5
Aspirin 325mg (N02BA),2017-03-21,2
Aspirin 325mg (N02BA),2017-03-22,2
Aspirin 325mg (N02BA),2017-03-23,1
Aspirin 325mg (N02BA),2017-03-24,4
Aspirin 325mg (N02BA),2017-03-25,1
Aspirin 325mg (N02BA),2017-03-26,3
Aspirin 325mg (N02BA),2017-03-27,4
Aspirin 325mg (N02BA),2017-03-28,7
Aspirin 325mg (N02BA),2017-03-29,4
Aspirin 325mg (N02BA),2017-03-30,5
Aspirin 325mg (N02BA),2017-03-31,4
Aspirin 325mg (N02BA),2017-04-01,2
Aspirin 325mg (N02BA),2017-04-02,4
Aspirin 325mg (N02BA),2017-04-03,6
Aspirin 325mg (N02BA),2017-04-04,2
Aspirin 325mg (N02BA),2017-04-06,3
Aspirin 325mg (N02BA),2017-04-07,2
Aspirin 325mg (N02BA),2017-04-08,2
Aspirin 325mg (N02BA),2017-04-09,8
Aspirin 325mg (N02BA),2017-04-10,1
Aspirin 325mg (N02BA),2017-04-11,3
Aspirin 325mg (N02BA),2017-04-12,3
Aspirin 325mg (N02BA),2017-04-13,2
Aspirin 325mg (N02BA),2017-04-14,5
Aspirin 325mg (N02BA),2017-04-15,4
Aspirin 325mg (N02BA),2017-04-17,2
Aspirin 325mg (N02BA),2017-04-18,6
Aspirin 325mg (N02BA),2017-04-19,5
Aspirin 325mg (N02BA),2017-04-20,5
Aspirin 325mg (N02BA),2017-04-21,2
Aspirin 325mg (N02BA),2017-04-22,3
Aspirin 325mg (N02BA),2017-04-23,4
Aspirin 325mg (N02BA),2017-04-24,8
Aspirin 325mg (N02BA),2017-04-25,2
Aspirin 325mg (N02BA),2017-04-26,4
Aspirin 325mg (N02BA),2017-04-27,2
Aspirin 325mg (N02BA),2017-04-28,5
Aspirin 325mg (N02BA),2017-04-29,2
Aspirin 325mg (N02BA),2017-04-30,2
Aspirin 325mg (N02BA),2017-05-01,1
Aspirin 325mg (N02BA),2017-05-02,1
Aspirin 325mg (N02BA),2017-05-03,6
Aspirin 325mg (N02BA),2017-05-04,1
Aspirin 325mg (N02BA),2017-05-05,1
Aspirin 325mg (N02BA),2017-05-06,4
Aspirin 325mg (N02BA),2017-05-07,4
Aspirin 325mg (N02BA),2017-05-08,1
Aspirin 325mg (N02BA),2017-05-09,4
Aspirin 325mg (N02BA),2017-05-10,9
Aspirin 325mg (N02BA),2017-05-11,3
Aspirin 325mg (N02BA),2017-05-12,6
Aspirin 325mg (N02BA),2017-05-13,6
Aspirin 325mg (N02BA),2017-05-14,3
Aspirin 325mg (N02BA),2017-05-15,2
Aspirin 325mg (N02BA),2017-05-16,2
Aspirin 325mg (N02BA),2017-05-18,4
Aspirin 325mg (N02BA),2017-05-19,2
Aspirin 325mg (N02BA),2017-05-21,1
Aspirin 325mg (N02BA),2017-05-22,4
Aspirin 325mg (N02BA),2017-05-23,5
Aspirin 325mg (N02BA),2017-05-24,3
Aspirin 325mg (N02BA),2017-05-25,2
Aspirin 325mg (N02BA),2017-05-26,5
Aspirin 325mg (N02BA),2017-05-27,2
Aspirin 325mg (N02BA),2017-05-28,2
Aspirin 325mg (N02BA),2017-05-29,2
Aspirin 325mg (N02BA),2017-05-30,4
Aspirin 325mg (N02BA),2017-05-31,7
Aspirin 325mg (N02BA),2017-06-01,2
Aspirin 325mg (N02BA),2017-06-02,4
Aspirin 325mg (N02BA),2017-06-03,3
Aspirin 325mg (N02BA),2017-06-04,2
Aspirin 325mg (N02BA),2017-06-05,4
Aspirin 325mg (N02BA),2017-06-07,4
Aspirin 325mg (N02BA),2017-06-08,3
Aspirin 325mg (N02BA),2017-06-09,3
Aspirin 325mg (N02BA),2017-06-10,4
Aspirin 325mg (N02BA),2017-06-11,8
Aspirin 325mg (N02BA),2017-06-12,1
Aspirin 325mg (N02BA),2017-06-13,3
